codigo,curso,seccion,modalidad,edificio,salon,inicio,final,dias,catedratico,auxiliar,detalle
0656,ADMINISTRACION DE EMPRESAS 1,P,PRESENCIAL,T-3,109,19:00,19:50,LU  MI  VI,BYRON GERARDO CHOCOOJ BARRIENTOS,SIN AUXILIAR,Sin restricciones
0658,ADMINISTRACION DE PERSONAL,P,SEMIPRESENCIAL,MEET,VIRTUAL,18:10,19:00,LU  MI  VI,OTTO LEONEL SUÁREZ MOTA,YESSICA ROSMERY CHAMALE NIÑOS,Sin restricciones
0660,MERCADOTECNIA 1,P,SEMIPRESENCIAL,MEET,VIRTUAL,15:40,16:30,MA  JU,BYRON GERARDO CHOCOOJ BARRIENTOS,SIN AUXILIAR,Sin restricciones
0664,LEGISLACION 2,P,PRESENCIAL,T-3,412,18:10,19:00,MA  JU,ALEX EVELIO CASTAÑEDA SALAZAR,SIN AUXILIAR,Sin restricciones
0665,MICROECONOMIA,P,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,19:50,MA  JU,ILEANA GUISELA RALDA R. DE ILLESCAS,SIN AUXILIAR,Sin restricciones
0666,COSTOS PRESUPUESTOS Y AVALUOS,P,PRESENCIAL,T-3,111,17:20,18:10,LU  MI  VI,GUILLERMO FRANCISCO MELINI SALGUERO,SIN AUXILIAR,Sin restricciones
0700,INGENIERIA ECONOMICA 1,P,SEMIPRESENCIAL,HIBR,VIRTUAL,14:00,15:40,MI,ERIC RONALDO RUIZ MATIAS,JOSÉ RODRIGO MOLINA SÁNCHEZ,Sin restricciones
0700,INGENIERIA ECONOMICA 1,P,SEMIPRESENCIAL,HIBR,VIRTUAL,14:00,14:50,LU,ERIC RONALDO RUIZ MATIAS,JOSÉ RODRIGO MOLINA SÁNCHEZ,Sin restricciones
0704,INGENIERIA ECONOMICA 3,P,SEMIPRESENCIAL,HIBR,VIRTUAL,19:50,20:40,LU  MI  VI,JORGE RODOLFO GARCIA CARRERA,SIN AUXILIAR,Sin restricciones
0706,PREPARACION Y EVALUACION DE PROYECTOS 1,P,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,19:50,LU  MI  VI,ALEJANDRO CASTAÑON LOPEZ,SIN AUXILIAR,Sin restricciones
0708,PREPARACION Y EVALUACION DE PROYECTOS 2,P,PRESENCIAL,T-1,L-II-1,19:00,19:50,LU  MI  VI,ISMAEL HOMERO JEREZ GONZALEZ,SIN AUXILIAR,Sin restricciones
0710,PLANEAMIENTO,P,SEMIPRESENCIAL,HIBR,VIRTUAL,19:50,20:40,LU  MI  VI,ALEJANDRO CASTAÑON LOPEZ,SIN AUXILIAR,Sin restricciones
0724,TEORIA DE SISTEMAS 2,P,SEMIPRESENCIAL,MEET,VIRTUAL,19:00,20:40,LU  MI,CESAR AUGUSTO FERNANDEZ CACERES,KEVIN ESTUARDO DEL CID QUEZADA,Sin restricciones
0732,ESTADISTICA 1,P,PRESENCIAL,T-3,401,15:40,16:30,LU MA MI JU,LUIS MANFREDO REYES CHAVEZ,JOSUE DAVID SOTOY JULAJUJ,Sin restricciones
0734,ESTADISTICA 2,P,SEMIPRESENCIAL,MEET,VIRTUAL,16:30,17:20,LU MA  JU VI,MARIA EUGENIA AGUILAR BOBADILLA,YERVIS MAURICIO LÓPEZ ESTRADA,Sin restricciones
0769,INTRODUCCION A LA PROGRAMACION DE COMPUTADORAS,P,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,19:50,MA,EDGAR FRANCISCO RODAS ROBLEDO,SIN AUXILIAR,Sin restricciones
0769,INTRODUCCION A LA PROGRAMACION DE COMPUTADORAS,P,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,20:40,JU,EDGAR FRANCISCO RODAS ROBLEDO,SIN AUXILIAR,Sin restricciones
0771,INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2,P,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,19:00,LU  MI,FERNANDO JOSÉ PAZ GONZÁLEZ,CARLOS MANUEL LIMA Y LIMA,Sin restricciones
0787,SISTEMAS ORGANIZACIONALES Y GERENCIALES 2,P,SEMIPRESENCIAL,MEET,VIRTUAL,19:00,20:40,MA  JU,LUIS ALBERTO VETTORAZZI ESPANA,SIN AUXILIAR,Sin restricciones
0798,SEMINARIO DE SISTEMAS 2,P,SEMIPRESENCIAL,MEET,VIRTUAL,09:00,12:20,LU,LUIS ALBERTO VETTORAZZI ESPANA,JAVIER ANDRÉS VALDEZ GONZÁLEZ,Sin restricciones
0980,PROYECTOS DE COMPUTACION APLICADA A I.E.,P,SEMIPRESENCIAL,HIBR,VIRTUAL,19:50,20:40,LU  MI  VI,JOSE ANIBAL SILVA DE LOS ANGELES,SIN AUXILIAR,Sin restricciones
0991,LENGUAJES DE PROGRAMACION APLICADOS A I.E.,P,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,19:50,LU  MI  VI,EDGAR FRANCISCO RODAS ROBLEDO,SIN AUXILIAR,Sin restricciones
2001,PRACTICAS FINALES INGENIERIA CIVIL,P,PRESENCIAL,EPS,EPS-1,20:40,21:30,VI,OSCAR ARGUETA HERNANDEZ,SIN AUXILIAR,Sin restricciones
2025,PRACTICAS INICIALES,P,PRESENCIAL,T-3,214,10:40,12:20,JU,MANUEL ALFREDO ARRIVILLAGA OCHAETA,SIN AUXILIAR,Ver Restricciones
2036,PRACTICAS INTERMEDIAS,P,PRESENCIAL,T-3,113,14:00,15:40,MA,MANUEL ALFREDO ARRIVILLAGA OCHAETA,SIN AUXILIAR,Ver Restricciones
3022,PSICOLOGIA INDUSTRIAL (DIPLOMADO),P,PRESENCIAL,T-3,112,18:10,19:00,MA  JU,KARLA LIZBETH MARTÍNEZ VARGAS,SIN AUXILIAR,Sin restricciones
3116,MATEMATICA APLICADA 3 (DIPLOMADO),P,PRESENCIAL,T-3,113,14:50,15:40,LU  MI  VI,EDER KEITH PAZ TIGUILA,SIN AUXILIAR,Sin restricciones
3656,ADMINISTRACION DE EMPRESAS 1 (DIPLOMADO),P,PRESENCIAL,T-3,109,19:00,19:50,LU  MI  VI,BYRON GERARDO CHOCOOJ BARRIENTOS,SIN AUXILIAR,Sin restricciones
3658,ADMINISTRACION DE PERSONAL (DIPLOMADO),P,SEMIPRESENCIAL,MEET,VIRTUAL,18:10,19:00,LU  MI  VI,OTTO LEONEL SUÁREZ MOTA,SIN AUXILIAR,Sin restricciones
3664,LEGISLACION 2 (DIPLOMADO),P,PRESENCIAL,T-3,412,18:10,19:00,MA  JU,ALEX EVELIO CASTAÑEDA SALAZAR,SIN AUXILIAR,Sin restricciones
3710,PLANEAMIENTO (DIPLOMADO),P,SEMIPRESENCIAL,HIBR,VIRTUAL,19:50,20:40,LU  MI  VI,ALEJANDRO CASTAÑON LOPEZ,SIN AUXILIAR,Sin restricciones
7905,SEMINARIO DE INVESTIGACION INDUSTRIAL,P,PRESENCIAL,T-3,402,15:40,16:30,MA  JU,HUGO LEONEL ALVARADO DE LEON,SIN AUXILIAR,Sin restricciones
7991,SEMINARIO DE INVESTIGACION CIVIL,P,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,19:50,MA  JU,JUAN CARLOS LINARES CRUZ,SIN AUXILIAR,Sin restricciones
7994,SEMINARIO DE INVESTIGACION MECANICA ELECTRICA,P,PRESENCIAL,T-3,110,19:50,20:40,LU  MI,FRANCISCO JAVIER GONZALEZ LOPEZ,SIN AUXILIAR,Sin restricciones
0073,DIBUJO TECNICO MECANICO,P,SEMIPRESENCIAL,MEET,VIRTUAL,19:50,20:40,JU,ESDRAS FELICIANO MIRANDA OROZCO,SIN AUXILIAR,Sin restricciones
0090,PROGRAMACION DE COMPUTADORAS 1,P,SEMIPRESENCIAL,HIBR,VIRTUAL,12:20,14:00,MA,KEVIN JOSUÉ XILOJ SUBUYÚ,SIN AUXILIAR,Sin restricciones
0092,PROGRAMACION DE COMPUTADORAS 2,P,SEMIPRESENCIAL,HIBR,VIRTUAL,12:20,14:00,MA,JOSUÉ ALEJANDRO PÉREZ BENITO,SIN AUXILIAR,Sin restricciones
0281,SISTEMAS OPERATIVOS 1,P,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,19:00,JU,EDGAR ROLANDO ALVAREZ RODRIGUEZ,SIN AUXILIAR,Sin restricciones
0724,TEORIA DE SISTEMAS 2,P,SEMIPRESENCIAL,MEET,VIRTUAL,19:00,20:40,MA,CESAR AUGUSTO FERNANDEZ CACERES,SIN AUXILIAR,Sin restricciones
0771,INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2,P,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,19:00,MA,CARLOS MANUEL LIMA Y LIMA,SIN AUXILIAR,Sin restricciones
0787,SISTEMAS ORGANIZACIONALES Y GERENCIALES 2,P,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,19:00,MA,MYNOR ISRAEL MIRANDA LÓPEZ,SIN AUXILIAR,Sin restricciones
0798,SEMINARIO DE SISTEMAS 2,P,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,19:00,MI,JAVIER ANDRÉS VALDEZ GONZÁLEZ,SIN AUXILIAR,Sin restricciones
0506,PLANTAS DE VAPOR,P,PRESENCIAL,T-7,201,19:50,20:40,MA  JU,ROBERTO GUZMAN ORTIZ,SIN AUXILIAR,Sin restricciones
0601,INVESTIGACION DE OPERACIONES I,P,PRESENCIAL,T-3,410,17:20,18:10,MA  JU,VICTOR MANUEL AVILA SARMIENTO,SIN AUXILIAR,Sin restricciones
0603,INVESTIGACION DE OPERACIONES II,P,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,20:40,JU,JAVIER ANTONIO CERÓN ROSALES,SIN AUXILIAR,Sin restricciones
0632,INGENIERIA DE PLANTAS,P,PRESENCIAL,ET,CERRADO,08:50,10:30,SA,STAFF,SIN AUXILIAR,Sin restricciones
0634,INGENIERIA DE METODOS,P,PRESENCIAL,T-3,401,10:30,12:10,SA,JULIO CÉSAR VILLATORO SANABRIA,SIN AUXILIAR,Sin restricciones
0650,CONTABILIDAD 1,P,PRESENCIAL,T-3,215,10:30,12:10,SA,OWEN TORRES RIVERA,SIN AUXILIAR,Sin restricciones
0658,ADMINISTRACION DE PERSONAL,P,PRESENCIAL,T-3,401,15:30,17:10,SA,YESSICA ROSMERY CHAMALE NIÑOS,SIN AUXILIAR,Sin restricciones
0660,MERCADOTECNIA 1,P,PRESENCIAL,T-3,112,15:30,17:10,SA,JUAN CARLOS GODINEZ OROZCO,SIN AUXILIAR,Sin restricciones
0665,MICROECONOMIA,P,SEMIPRESENCIAL,MEET,VIRTUAL,19:50,20:40,JU,JULIO CÉSAR VILLATORO SANABRIA,SIN AUXILIAR,Sin restricciones
0732,ESTADISTICA 1,P,PRESENCIAL,T-3,412,15:40,16:30,VI,JOSUE DAVID SOTOY JULAJUJ,SIN AUXILIAR,Sin restricciones
0734,ESTADISTICA 2,P,SEMIPRESENCIAL,MEET,VIRTUAL,16:30,17:20,MI,YERVIS MAURICIO LÓPEZ ESTRADA,SIN AUXILIAR,Sin restricciones
3658,ADMINISTRACION DE PERSONAL (DIPLOMADO),P,PRESENCIAL,T-3,401,15:30,17:10,SA,YESSICA ROSMERY CHAMALE NIÑOS,SIN AUXILIAR,Sin restricciones
7905,SEMINARIO DE INVESTIGACION INDUSTRIAL,P,PRESENCIAL,T-3,216,17:20,18:10,JU,DIANA ORALIA SALGUERO ESPANA,SIN AUXILIAR,Sin restricciones
7991,SEMINARIO DE INVESTIGACION CIVIL,P,SEMIPRESENCIAL,MEET,VIRTUAL,18:10,19:00,LU,DIANA ORALIA SALGUERO ESPANA,SIN AUXILIAR,Sin restricciones
7994,SEMINARIO DE INVESTIGACION MECANICA ELECTRICA,P,SEMIPRESENCIAL,MEET,VIRTUAL,18:10,19:00,MI,DIANA ORALIA SALGUERO ESPANA,SIN AUXILIAR,Sin restricciones
0250,MECANICA DE FLUIDOS,P+,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,18:10,LU  MI  VI,LUIS EDUARDO PORTILLO ESPAÑA,SIN AUXILIAR,Ver Restricciones
0348,QUIMICA GENERAL 1,P+,PRESENCIAL,T-3,105,14:00,14:50,LU MA MI  VI,GABRIEL ESTUARDO SOLÓRZANO CASTELLANOS,SIN AUXILIAR,Ver Restricciones
0452,CIENCIA DE LOS MATERIALES,P+,PRESENCIAL,T-7,202,14:50,15:40,LU  MI  VI,MILTON ALEXANDER FUENTES OROZCO,SIN AUXILIAR,Ver Restricciones
0632,INGENIERIA DE PLANTAS,P+,SEMIPRESENCIAL,MEET,VIRTUAL,18:10,19:00,LU  MI  VI,MIRIAM PATRICIA RUBIO CONTRERAS DE AKU,SIN AUXILIAR,Sin restricciones
0662,LEGISLACION 1,P+,PRESENCIAL,T-3,112,19:00,19:50,MA  JU,KARLA LIZBETH MARTÍNEZ VARGAS,SIN AUXILIAR,Ver Restricciones
3662,LEGISLACION 1 (DIPLOMADO),P+,PRESENCIAL,T-3,112,19:00,19:50,MA  JU,KARLA LIZBETH MARTÍNEZ VARGAS,SIN AUXILIAR,Ver Restricciones
0632,INGENIERIA DE PLANTAS,P+,PRESENCIAL,0000,00000000,08:50,10:30,SA,VICTOR MANUEL AVILA SARMIENTO,SIN AUXILIAR,Sin restricciones
0640,CONTROL DE LA PRODUCCION,P+,PRESENCIAL,T-3,316,10:30,12:10,SA,GLADYS MARÍA ESTRADA QUINTANILLA,SIN AUXILIAR,Ver Restricciones
0250,MECANICA DE FLUIDOS,P-,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,18:10,LU  MI  VI,RAFAEL ENRIQUE MORALES OCHOA,EDGAR ESTUARDO CALEL PÉREZ,Ver Restricciones
0348,QUIMICA GENERAL 1,P-,PRESENCIAL,T-5,302,14:00,14:50,LU MA MI  VI,BERTHA ROXANDA MOLINA LEON DE QUINTO,SIN AUXILIAR,Ver Restricciones
0452,CIENCIA DE LOS MATERIALES,P-,PRESENCIAL,T-7,106,14:50,15:40,LU  MI  VI,CARLOS SNELL CHICOL MORALES,SIN AUXILIAR,Ver Restricciones
0632,INGENIERIA DE PLANTAS,P-,SEMIPRESENCIAL,MEET,VIRTUAL,18:10,19:00,LU  MI  VI,OSMAR BERNAL GODINEZ VELÁSQUEZ,SIN AUXILIAR,Sin restricciones
0640,CONTROL DE LA PRODUCCION,P-,PRESENCIAL,T-3,214,17:20,18:10,LU  MI  VI,ALBERTO EULALIO HERNANDEZ GARCIA,SIN AUXILIAR,Ver Restricciones
0662,LEGISLACION 1,P-,PRESENCIAL,T-3,114,19:00,19:50,MA  JU,ALDO OZAETA SANTIAGO,SIN AUXILIAR,Ver Restricciones
3662,LEGISLACION 1 (DIPLOMADO),P-,PRESENCIAL,T-3,114,19:00,19:50,MA  JU,ALDO OZAETA SANTIAGO,SIN AUXILIAR,Ver Restricciones
0632,INGENIERIA DE PLANTAS,P-,PRESENCIAL,0000,00000000,10:30,12:10,SA,VICTOR MANUEL AVILA SARMIENTO,SIN AUXILIAR,Sin restricciones
0640,CONTROL DE LA PRODUCCION,P-,PRESENCIAL,T-3,316,10:30,12:10,SA,GLADYS MARÍA ESTRADA QUINTANILLA,SIN AUXILIAR,Ver Restricciones
0348,QUIMICA GENERAL 1,P1,PRESENCIAL,T-5,LAB-Q1,10:40,12:20,MA,NATALIE GIULIANA ECHEVERRIA CHANG,SIN AUXILIAR,Sin restricciones
0349,QUIMICA PARA INGENIERIA CIVIL,P1,PRESENCIAL,T-5,LAB-QUIM,15:40,17:20,JU,GABRIEL ESTUARDO SOLÓRZANO CASTELLANOS,SIN AUXILIAR,Sin restricciones
0348,QUIMICA GENERAL 1,P3,PRESENCIAL,T-5,LAB-Q1,10:40,12:20,MA,NATALIE GIULIANA ECHEVERRIA CHANG,SIN AUXILIAR,Sin restricciones
0348,QUIMICA GENERAL 1,P4,PRESENCIAL,T-5,LAB-Q1,10:40,12:20,MI,HÉCTOR ABDIAS MEJÍA ELIAS,SIN AUXILIAR,Sin restricciones
0348,QUIMICA GENERAL 1,P5,PRESENCIAL,T-5,LAB-Q1,10:40,12:20,MI,ROCIO LASSALETTE VAQUIAX REYES,SIN AUXILIAR,Sin restricciones
0522,PROCESOS DE MANUFACTURA 2,.Q,PRESENCIAL,T-7,CNC,17:20,19:00,LU,VICTOR MANUEL RUIZ HERNANDEZ,SIN AUXILIAR,Sin restricciones
0200,INGENIERIA ELECTRICA 1,_Q,PRESENCIAL,T-1,LAB-ELEC,10:30,12:10,SA,BRIAN  ENRIQUE CHICOL  MORALES,SIN AUXILIAR,Sin restricciones
0212,CONVERSION DE ENERGIA ELECTROMECANICA 1,_Q,PRESENCIAL,T-1,LAB-MAQ,17:20,19:00,JU,JOSÉ LUIS MENDÓZA ALVARADO,SIN AUXILIAR,Sin restricciones
0001,ETICA PROFESIONAL,Q,PRESENCIAL,T-3,109,17:20,18:10,LU MA MI,MILDRED CATALINA HERNANDEZ ROLDAN,SIN AUXILIAR,Sin restricciones
0006,IDIOMA TECNICO 1,Q,PRESENCIAL,T-3,402,14:00,14:50,LU MA MI JU,HELEN JEANNETH MARTINEZ SUM,SIN AUXILIAR,Sin restricciones
0028,ECOLOGIA,Q,PRESENCIAL,T-3,214,19:00,19:50,LU  MI  VI,JAIME DOMINGO CARRANZA GONZALEZ,SIN AUXILIAR,Sin restricciones
0039,DEPORTES 1,Q,PRESENCIAL,T-3,317,14:50,15:40,MA,NOEL JOEL GRAMAJO MONTERROSO,BRYAN ESTUARDO DE LEÓN ESTRADA,Sin restricciones
0069,AREA TECNICA COMPLEMENTARIA 1,Q,PRESENCIAL,S-11,106-DIB,14:50,16:30,MI,ALLEN EDUARDO RAMIREZ TOLEDO,LESLY MELISSA SIQUE SANTOS,Sin restricciones
0092,PROGRAMACION DE COMPUTADORAS 2,Q,SEMIPRESENCIAL,MEET,VIRTUAL,17:20,18:10,LU  MI,JOSE ANIBAL SILVA DE LOS ANGELES,JOAB ISRAEL AJSIVINAC AJSIVINAC,Sin restricciones
0101,AREA MATEMATICA BASICA 1,Q,PRESENCIAL,T-7,102,09:00,10:40,LU MA MI  VI,LAURA ROSMERY BRIONES ZELADA,JASMINE MELISSA MARCELA VÁSQUEZ MORALES,Sin restricciones
0107,AREA MATEMATICA INTERMEDIA 1,Q,PRESENCIAL,T-3,309,18:10,19:50,LU MA MI  VI,OSCAR HUMBERTO MONTES ESTRADA,WILBER STEVEN ZUÑIGA RUANO,Sin restricciones
0112,AREA MATEMATICA INTERMEDIA 2,Q,PRESENCIAL,T-3,315,14:50,15:40,LU MA MI  VI,OSCAR HUMBERTO MONTES ESTRADA,BRAYAN ALEXANDER MEJÍA BARRIENTOS,Sin restricciones
0114,AREA MATEMATICA INTERMEDIA 3,Q,PRESENCIAL,T-3,210,16:30,17:20,LU MA MI  VI,SHARONN PRYSCILA PU MORALES,ELSA JULISSA GARCÍA LÉMUS,Sin restricciones
0116,MATEMATICA APLICADA 3,Q,PRESENCIAL,T-3,114,15:40,16:30,LU  MI  VI,CARLOS ALBERTO GARRIDO LOPEZ,EDVIN YAHIR PERNILLO MORATAYA,Sin restricciones
0118,MATEMATICA APLICADA 1,Q,PRESENCIAL,T-3,401,18:10,19:00,LU  MI  VI,JUAN ORLANDO LOPEZ OROZCO,MAXEL ANTONI YONATHAN FAJARDO ESPINO,Sin restricciones
0147,FISICA BASICA,Q,PRESENCIAL,T-3,404,14:00,14:50,LU MA  JU VI,EDDY  JOSUE SOLARES  ESPINOZA,MIGUEL ALEJANDRO CARDONA URIZAR,Sin restricciones
0152,FISICA 2,Q,SEMIPRESENCIAL,HIBR,VIRTUAL,16:30,17:20,LU MA MI  VI,MARIO RENATO ESCOBEDO MARTINEZ,MAYNOR GEOVANI CUMEZ GONZÁLEZ,Sin restricciones
0170,MECANICA ANALITICA 1,Q,PRESENCIAL,T-3,305,15:40,16:30,LU MA MI  VI,ERIC JOSUE JACOBS MAZARIEGOS,ANGEL FERNANDO NAJERA CON,Sin restricciones
0200,INGENIERIA ELECTRICA 1,Q,PRESENCIAL,T-1,L-II-2,17:20,18:10,LU  MI  VI,FRANCISCO JAVIER GONZALEZ LOPEZ,SIN AUXILIAR,Sin restricciones
0202,INGENIERIA ELECTRICA 2,Q,PRESENCIAL,T-3,114,19:00,19:50,LU  MI  VI,OTTO FERNANDO ANDRINO GONZALEZ,SIN AUXILIAR,Sin restricciones
0250,MECANICA DE FLUIDOS,Q,SEMIPRESENCIAL,HIBR,VIRTUAL,18:10,19:00,LU  MI  VI,RAFAEL ENRIQUE MORALES OCHOA,SIN AUXILIAR,Sin restricciones
0252,HIDRAULICA,Q,SEMIPRESENCIAL,HIBR,VIRTUAL,19:50,20:40,LU  MI  VI,LESBIA MAGALI HERRERA LOPEZ,SIN AUXILIAR,Sin restricciones
0254,HIDROLOGIA,Q,PRESENCIAL,T-3,404,18:10,19:00,LU  MI  VI,KARLA GIOVANNA JUDITH PÉREZ LOARCA,SIN AUXILIAR,Sin restricciones
0302,RESISTENCIA DE MATERIALES 2,Q,PRESENCIAL,T-3,315,17:20,18:10,LU  MI  VI,HUGO LEONEL MONTENEGRO FRANCO,JHON GERARDO CUÁ XICAY,Sin restricciones
0522,PROCESOS DE MANUFACTURA 2,Q,PRESENCIAL,T-7,106,14:50,15:40,MA  JU,LUIS EDUARDO CORONADO NOJ,SIN AUXILIAR,Sin restricciones
0638,CONTROLES INDUSTRIALES,Q,PRESENCIAL,T-3,216,19:50,20:40,LU  MI  VI,JULIO  OSWALDO ROJAS  ARGUETA,SIN AUXILIAR,Sin restricciones
0656,ADMINISTRACION DE EMPRESAS 1,Q,PRESENCIAL,T-3,109,19:50,20:40,LU  MI  VI,BYRON GERARDO CHOCOOJ BARRIENTOS,SIN AUXILIAR,Sin restricciones
0662,LEGISLACION 1,Q,PRESENCIAL,T-3,112,19:50,20:40,MA  JU,KARLA LIZBETH MARTÍNEZ VARGAS,SIN AUXILIAR,Sin restricciones
0664,LEGISLACION 2,Q,PRESENCIAL,T-3,109,19:00,19:50,MA  JU,NANCY MARIA GUTIERREZ SAMAYOA,SIN AUXILIAR,Sin restricciones
0665,MICROECONOMIA,Q,SEMIPRESENCIAL,HIBR,VIRTUAL,14:00,15:40,SA,ILEANA GUISELA RALDA R. DE ILLESCAS,SIN AUXILIAR,Sin restricciones
0667,PROGRAMACION COMERCIAL 1,Q,SEMIPRESENCIAL,HIBR,VIRTUAL,13:10,14:00,MA  JU,WILLIAM ESTUARDO ESCOBAR ARGUETA,JOSE DANIEL GUZMAN HERNANDEZ,Sin restricciones
0732,ESTADISTICA 1,Q,PRESENCIAL,T-3,313,14:50,15:40,LU MA MI JU,LUIS MANFREDO REYES CHAVEZ,JOSUE DAVID SOTOY JULAJUJ,Sin restricciones
0734,ESTADISTICA 2,Q,SEMIPRESENCIAL,MEET,VIRTUAL,17:20,18:10,LU MA  JU VI,MARIA EUGENIA AGUILAR BOBADILLA,YERVIS MAURICIO LÓPEZ ESTRADA,Sin restricciones
0991,LENGUAJES DE PROGRAMACION APLICADOS A I.E.,Q,SEMIPRESENCIAL,HIBR,VIRTUAL,19:50,20:40,LU  MI  VI,WALTER JACOBO GALICIA GARCIA,SIN AUXILIAR,Sin restricciones
2025,PRACTICAS INICIALES,Q,PRESENCIAL,T-3,305,17:20,19:00,JU,CHRISTIAN DAVID POCOL FRANCO,SIN AUXILIAR,Ver Restricciones
2035,PRACTICAS FINALES INGENIERIA AMBIENTAL,Q,PRESENCIAL,EPS,EPS-1,20:40,21:30,VI,MANUEL ALFREDO ARRIVILLAGA OCHAETA,SIN AUXILIAR,Sin restricciones
2036,PRACTICAS INTERMEDIAS,Q,PRESENCIAL,T-3,305,15:40,17:20,JU,NATANAEL JONATHAN REQUENA GOMEZ,SIN AUXILIAR,Ver Restricciones
3116,MATEMATICA APLICADA 3 (DIPLOMADO),Q,PRESENCIAL,T-3,112,15:40,16:30,LU  MI  VI,CARLOS ALBERTO GARRIDO LOPEZ,SIN AUXILIAR,Sin restricciones
3118,MATEMATICA APLICADA 1 (DIPLOMADO),Q,PRESENCIAL,T-3,401,18:10,19:00,LU  MI  VI,JUAN ORLANDO LOPEZ OROZCO,SIN AUXILIAR,Sin restricciones
3656,ADMINISTRACION DE EMPRESAS 1 (DIPLOMADO),Q,PRESENCIAL,T-3,109,19:50,20:40,LU  MI  VI,BYRON GERARDO CHOCOOJ BARRIENTOS,SIN AUXILIAR,Sin restricciones
3662,LEGISLACION 1 (DIPLOMADO),Q,PRESENCIAL,T-3,112,19:50,20:40,MA  JU,KARLA LIZBETH MARTÍNEZ VARGAS,SIN AUXILIAR,Sin restricciones
3664,LEGISLACION 2 (DIPLOMADO),Q,PRESENCIAL,T-3,109,19:00,19:50,MA  JU,NANCY MARIA GUTIERREZ SAMAYOA,SIN AUXILIAR,Sin restricciones
7905,SEMINARIO DE INVESTIGACION INDUSTRIAL,Q,PRESENCIAL,T-3,313,17:20,18:10,MA  JU,HUGO LEONEL ALVARADO DE LEON,SIN AUXILIAR,Sin restricciones
7981,SEMINARIO DE INVESTIGACION E.P.S. CIVIL,Q,PRESENCIAL,T-3,214,14:00,15:40,LU,MANUEL ALFREDO ARRIVILLAGA OCHAETA,SIN AUXILIAR,Sin restricciones
7995,SEMINARIO DE INVESTIGACION MECANICA INDUSTRIAL,Q,PRESENCIAL,T-3,402,17:20,18:10,MA  JU,EDWIN JOSUE IXPATA REYES,SIN AUXILIAR,Sin restricciones
0092,PROGRAMACION DE COMPUTADORAS 2,Q,SEMIPRESENCIAL,HIBR,VIRTUAL,12:20,14:00,MA,JOAB ISRAEL AJSIVINAC AJSIVINAC,SIN AUXILIAR,Sin restricciones
0667,PROGRAMACION COMERCIAL 1,Q,SEMIPRESENCIAL,HIBR,VIRTUAL,12:20,14:00,VI,JOSE DANIEL GUZMAN HERNANDEZ,SIN AUXILIAR,Sin restricciones
0638,CONTROLES INDUSTRIALES,Q,PRESENCIAL,T-3,309,07:10,08:50,SA,RODOLFO ALEXANDER PÉREZ TEPEQUE,SIN AUXILIAR,Sin restricciones
0665,MICROECONOMIA,Q,SEMIPRESENCIAL,HIBR,VIRTUAL,19:50,20:40,JU,JULIO CÉSAR VILLATORO SANABRIA,SIN AUXILIAR,Sin restricciones
0732,ESTADISTICA 1,Q,PRESENCIAL,T-3,313,14:50,15:40,VI,JOSUE DAVID SOTOY JULAJUJ,SIN AUXILIAR,Sin restricciones
0734,ESTADISTICA 2,Q,SEMIPRESENCIAL,MEET,VIRTUAL,17:20,18:10,MI,YERVIS MAURICIO LÓPEZ ESTRADA,SIN AUXILIAR,Sin restricciones
7905,SEMINARIO DE INVESTIGACION INDUSTRIAL,Q,PRESENCIAL,T-3,110,18:10,19:00,JU,DIANA ORALIA SALGUERO ESPANA,SIN AUXILIAR,Sin restricciones
7981,SEMINARIO DE INVESTIGACION E.P.S. CIVIL,Q,SEMIPRESENCIAL,MEET,VIRTUAL,17:20,18:10,MI,DIANA ORALIA SALGUERO ESPANA,SIN AUXILIAR,Sin restricciones
7995,SEMINARIO DE INVESTIGACION MECANICA INDUSTRIAL,Q,PRESENCIAL,T-3,110,18:10,19:00,JU,DIANA ORALIA SALGUERO ESPANA,SIN AUXILIAR,Sin restricciones
0150,FISICA 1,Q+,PRESENCIAL,T-1,SA-VIRT,14:50,15:40,LU  MI JU VI,ANGELICA BECILIA PACHECO MAZARIEGOS,WERNNER STEV VÁSQUEZ BRAN,Ver Restricciones
0390,TERMODINAMICA 1,Q+,PRESENCIAL,T-7,301,19:50,20:40,LU  MI  VI,LUIS ALFREDO ASTURIAS ZUNIGA,SIN AUXILIAR,Ver Restricciones
